Gene	DEN_AdjLiver_fasted	DEN_AdjLiver_fed	nonDEN_Liver_fasted	nonDEN_Liver_fed	DEN_Tumour_fasted	DEN_Tumour_fed	nonDEN_Tumour_fasted
ENSMUSG00000072940	319.11	671.33	497.69	386.85	379.64	394.12	343.71
ENSMUSG00000072941	22.25	14.37	18.4	23.59	16.32	17.36	9.89
ENSMUSG00000072944	2.69	2.23	1.68	4.49	3.69	3.28	1.42
ENSMUSG00000072945	0.98	1.22	1.02	1.13	1.12	1.2	0.21
ENSMUSG00000072946	62.24	57.64	48.63	54.48	52.4	49.09	46.85
ENSMUSG00000072949	240.59	103.75	242.51	47.63	196.75	61.13	79.16
ENSMUSG00000072955	1.37	0.77	1.37	2.08	1.67	1.25	0.47
ENSMUSG00000072962	0.11	0.15	0.03	0.0	0.4	0.2	0.02
ENSMUSG00000072963	0.4	0.26	0.51	0.39	0.2	0.27	0.25
ENSMUSG00000072964	4.82	3.42	4.36	3.02	7.05	4.22	1.39
ENSMUSG00000072966	0.42	0.31	0.72	0.69	0.53	0.25	0.14
ENSMUSG00000072968	0.0	0.0	0.0	0.19	0.0	0.33	0.0
ENSMUSG00000072969	1.75	3.54	2.66	2.08	1.87	1.8	1.49
ENSMUSG00000072972	0.21	0.19	0.16	0.34	0.24	0.24	0.07
ENSMUSG00000072974	0.16	0.17	0.37	0.25	0.22	0.22	0.12
ENSMUSG00000072978	0.68	0.8	0.31	0.46	0.89	0.52	0.31
ENSMUSG00000072980	1.1	2.77	0.7	3.24	1.47	2.55	1.15
ENSMUSG00000072982	0.0	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000072999	1.64	1.04	1.57	1.08	1.69	1.47	0.75
ENSMUSG00000073000	1.64	1.37	2.13	2.81	1.83	4.0	0.73
ENSMUSG00000073002	15.73	17.05	19.84	18.95	23.79	20.52	21.03
ENSMUSG00000073007	0.0	0.0	0.0	0.02	0.0	0.0	0.0
ENSMUSG00000073008	0.36	0.22	0.21	0.23	0.33	0.35	0.14
ENSMUSG00000073010	0.03	0.02	0.03	0.0	0.05	0.02	0.02
ENSMUSG00000073016	2.88	5.73	2.05	3.07	3.85	3.6	1.48
ENSMUSG00000073018	0.09	0.06	0.07	0.13	0.07	0.06	0.04
ENSMUSG00000073028	0.0	0.0	0.0	0.0	0.35	0.0	0.0
ENSMUSG00000073051	0.04	0.0	0.0	0.0	0.0	0.06	0.0
ENSMUSG00000073060	0.25	0.16	0.0	0.38	0.73	0.21	0.0
ENSMUSG00000073062	1.75	1.82	1.56	1.84	1.98	1.7	1.14
ENSMUSG00000073063	0.13	0.3	0.12	0.27	0.12	0.33	0.0
ENSMUSG00000073067	0.12	0.1	0.07	0.04	0.15	0.07	0.2
ENSMUSG00000073073	0.05	0.11	0.07	0.08	0.03	0.06	0.05
ENSMUSG00000073077	0.29	0.13	0.08	0.13	0.18	0.14	0.06
ENSMUSG00000073079	61.62	68.86	44.68	66.01	64.54	80.14	31.1
ENSMUSG00000073094	0.36	0.53	0.61	0.18	0.36	0.2	0.0
ENSMUSG00000073096	5.33	5.02	4.82	5.15	5.83	4.5	2.8
ENSMUSG00000073102	2.15	1.82	1.68	1.71	13.23	10.18	4.61
ENSMUSG00000073116	0.01	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073117	0.0	0.01	0.0	0.0	0.0	0.01	0.0
ENSMUSG00000073119	0.0	0.0	0.0	0.02	0.0	0.0	0.0
ENSMUSG00000073125	1.08	0.67	1.26	0.91	3.02	0.87	0.07
ENSMUSG00000073130	0.08	0.08	0.14	0.0	0.08	0.08	0.02
ENSMUSG00000073131	18.0	21.46	13.77	17.57	17.6	18.56	8.34
ENSMUSG00000073139	15.69	24.61	17.77	19.48	17.24	16.36	23.0
ENSMUSG00000073144	0.24	0.31	0.38	0.28	0.32	0.27	0.33
ENSMUSG00000073145	0.0	0.0	0.0	0.0	0.0	0.09	0.0
ENSMUSG00000073147	5.68	9.31	6.0	5.6	5.04	5.03	4.72
ENSMUSG00000073152	0.02	0.0	0.04	0.02	0.0	0.02	0.0
ENSMUSG00000073154	0.41	0.0	0.0	0.0	0.08	0.0	0.0
ENSMUSG00000073155	112.55	121.06	136.46	114.77	89.27	100.67	50.5
ENSMUSG00000073158	0.12	0.07	0.13	0.08	0.07	0.09	0.43
ENSMUSG00000073164	0.09	0.06	0.07	0.23	0.04	0.11	1.15
ENSMUSG00000073174	0.12	0.06	0.06	0.0	0.15	0.05	0.0
ENSMUSG00000073176	0.56	0.79	0.77	0.91	0.62	0.71	0.35
ENSMUSG00000073179	0.39	0.44	0.35	0.45	0.38	0.71	0.18
ENSMUSG00000073184	0.39	0.36	0.44	0.46	0.86	0.65	0.61
ENSMUSG00000073197	0.15	0.29	0.1	0.17	0.09	0.13	0.01
ENSMUSG00000073198	1.21	1.4	2.26	0.89	1.14	1.01	0.72
ENSMUSG00000073207	0.51	0.36	0.49	0.58	0.57	0.65	0.12
ENSMUSG00000073208	0.0	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073209	0.0	0.01	0.02	0.01	0.0	0.14	0.0
ENSMUSG00000073226	0.02	0.02	0.0	0.0	0.0	0.02	0.0
ENSMUSG00000073233	0.22	0.24	0.39	0.3	0.37	0.3	0.27
ENSMUSG00000073234	0.0	0.0	0.05	0.0	0.07	0.0	0.0
ENSMUSG00000073236	2.53	2.55	2.49	2.74	2.4	3.29	2.66
ENSMUSG00000073242	0.17	0.1	0.2	0.12	0.18	0.05	0.03
ENSMUSG00000073274	0.11	0.09	0.25	0.22	0.25	0.15	0.03
ENSMUSG00000073290	0.28	0.0	0.19	0.22	0.0	0.0	0.0
ENSMUSG00000073293	0.15	0.15	0.15	0.06	0.41	0.23	0.04
ENSMUSG00000073295	0.21	0.23	0.14	0.16	0.35	0.19	0.16
ENSMUSG00000073371	0.0	0.0	0.0	0.41	0.36	0.0	0.0
ENSMUSG00000073374	1.16	0.78	0.5	0.69	0.66	0.86	0.39
ENSMUSG00000073375	0.81	0.0	0.13	0.3	0.0	0.26	0.0
ENSMUSG00000073386	0.0	0.02	0.03	0.02	0.05	0.01	0.0
ENSMUSG00000073394	0.07	0.25	0.1	0.3	0.2	0.25	0.11
ENSMUSG00000073399	0.0	0.18	0.0	0.14	0.03	0.03	0.0
ENSMUSG00000073400	0.16	0.28	0.12	0.14	0.12	0.27	0.02
ENSMUSG00000073402	0.09	3.19	0.23	0.08	0.1	0.15	0.08
ENSMUSG00000073403	0.13	3.93	0.1	0.17	0.07	0.25	0.02
ENSMUSG00000073405	1.43	7.71	1.99	1.93	3.73	3.04	5.31
ENSMUSG00000073406	1.22	0.89	0.33	0.39	1.07	0.99	0.05
ENSMUSG00000073407	0.07	0.07	0.02	0.07	0.08	0.04	0.0
ENSMUSG00000073408	8.1	0.0	0.0	0.0	0.02	0.0	0.0
ENSMUSG00000073409	21.63	49.17	25.54	32.16	40.55	31.93	14.72
ENSMUSG00000073411	509.74	886.27	572.03	598.55	665.04	537.7	447.87
ENSMUSG00000073412	14.86	32.69	22.18	23.52	16.82	17.55	12.38
ENSMUSG00000073413	0.59	0.53	0.64	0.85	2.25	0.62	0.23
ENSMUSG00000073414	0.14	0.07	0.18	0.22	0.11	0.08	0.03
ENSMUSG00000073415	0.69	0.74	0.81	0.58	0.67	0.59	0.35
ENSMUSG00000073418	671.35	499.51	611.36	611.1	627.08	621.77	417.86
ENSMUSG00000073420	0.3	0.2	0.02	0.02	0.14	0.02	0.0
ENSMUSG00000073421	97.76	459.55	205.22	250.81	151.6	89.02	113.52
ENSMUSG00000073422	78.99	83.58	82.4	82.89	68.91	73.42	70.51
ENSMUSG00000073423	7.19	6.24	7.15	6.4	7.66	6.95	3.59
ENSMUSG00000073424	100.55	84.34	100.68	84.37	86.03	76.14	68.42
ENSMUSG00000073427	1.53	1.64	1.44	2.09	1.99	1.62	1.75
ENSMUSG00000073430	0.05	0.08	0.02	0.07	0.07	0.08	0.0
ENSMUSG00000073433	0.35	0.04	0.14	0.43	0.13	0.88	0.0
ENSMUSG00000073434	1.82	2.0	2.13	1.36	1.46	1.48	0.93
ENSMUSG00000073435	22.52	23.41	23.03	23.91	20.6	21.36	15.28
ENSMUSG00000073436	7.83	6.59	7.66	6.13	7.1	6.28	3.81
ENSMUSG00000073437	0.94	1.73	0.83	0.95	0.92	0.73	0.71
ENSMUSG00000073448	2.77	3.36	0.62	2.32	2.75	2.45	1.31
ENSMUSG00000073460	6.14	4.88	6.35	4.26	5.47	3.44	0.36
ENSMUSG00000073468	34.63	36.7	35.18	37.65	38.01	36.51	32.29
ENSMUSG00000073471	8.53	9.52	10.27	10.4	10.09	8.73	8.91
ENSMUSG00000073478	3.81	3.74	3.61	3.69	3.25	2.88	2.24
ENSMUSG00000073481	618.21	654.47	550.14	519.49	471.08	416.97	585.51
ENSMUSG00000073482	0.07	0.07	0.51	0.26	0.26	0.24	0.06
ENSMUSG00000073485	0.17	0.16	0.15	0.18	0.18	0.11	0.07
ENSMUSG00000073486	0.15	0.1	0.14	0.09	0.2	0.14	0.09
ENSMUSG00000073489	23.31	19.09	20.01	20.77	20.63	19.75	13.91
ENSMUSG00000073490	12.67	7.73	8.5	11.16	10.06	9.47	6.49
ENSMUSG00000073491	3.37	2.77	3.8	3.18	4.45	3.68	1.94
ENSMUSG00000073492	0.38	0.32	0.47	0.52	0.3	0.25	0.21
ENSMUSG00000073494	0.02	0.12	0.03	0.29	0.48	0.02	0.0
ENSMUSG00000073497	0.1	0.18	0.29	0.06	0.16	0.25	1.78
ENSMUSG00000073510	0.06	0.03	0.0	0.0	0.0	0.07	0.0
ENSMUSG00000073514	0.06	0.03	0.19	0.0	0.0	0.0	0.0
ENSMUSG00000073529	0.05	0.06	0.07	0.08	0.08	0.07	0.04
ENSMUSG00000073530	0.34	0.05	0.1	0.09	0.01	0.15	0.0
ENSMUSG00000073535	0.14	0.14	0.21	0.33	0.36	0.18	0.04
ENSMUSG00000073538	0.11	0.04	0.05	0.15	0.07	0.34	0.0
ENSMUSG00000073542	2.52	2.9	2.45	2.9	2.83	2.77	3.75
ENSMUSG00000073554	0.09	0.0	0.06	0.0	0.08	0.0	0.0
ENSMUSG00000073555	71.97	73.67	72.1	66.41	75.51	73.14	57.93
ENSMUSG00000073557	1.66	1.63	2.22	2.19	1.49	2.61	1.7
ENSMUSG00000073559	0.0	0.0	0.08	0.0	0.0	0.0	0.0
ENSMUSG00000073563	12.83	12.69	10.2	11.71	15.58	13.74	12.5
ENSMUSG00000073565	20.36	22.46	15.67	16.09	20.71	19.77	11.51
ENSMUSG00000073568	0.0	0.0	0.0	0.02	0.0	0.0	0.0
ENSMUSG00000073569	0.0	0.0	0.68	0.42	0.0	0.43	0.0
ENSMUSG00000073590	0.23	0.19	0.25	0.31	0.23	0.23	0.11
ENSMUSG00000073591	0.29	0.18	0.28	0.47	0.28	0.27	0.17
ENSMUSG00000073598	0.06	0.09	0.04	0.11	0.07	0.14	0.1
ENSMUSG00000073599	6.64	8.89	9.15	11.13	8.59	7.85	6.98
ENSMUSG00000073600	5.58	4.89	6.51	7.07	4.71	5.36	3.92
ENSMUSG00000073601	0.0	0.0	0.0	2.22	0.0	0.0	0.0
ENSMUSG00000073602	0.0	0.0	0.0	0.11	0.0	0.0	0.0
ENSMUSG00000073607	0.54	0.43	0.08	0.82	0.39	0.3	0.01
ENSMUSG00000073608	0.03	0.0	0.02	0.01	0.01	0.01	0.0
ENSMUSG00000073609	16.04	14.73	17.57	18.55	13.96	15.14	21.36
ENSMUSG00000073610	0.47	0.16	0.13	0.39	0.17	0.17	0.0
ENSMUSG00000073616	154.84	149.74	155.49	162.42	145.7	155.79	152.55
ENSMUSG00000073627	0.13	0.2	0.18	0.15	0.24	0.13	0.12
ENSMUSG00000073628	1.82	0.83	0.12	0.31	1.07	0.9	0.0
ENSMUSG00000073633	15.8	8.68	12.64	8.36	9.04	7.94	17.39
ENSMUSG00000073639	85.05	76.85	64.91	72.68	82.73	74.77	68.27
ENSMUSG00000073640	314.85	483.36	356.78	371.5	347.91	321.13	301.16
ENSMUSG00000073643	4.82	4.38	3.37	4.73	4.57	3.84	4.36
ENSMUSG00000073647	5.78	6.07	6.04	5.9	7.13	5.74	3.18
ENSMUSG00000073650	0.1	0.08	0.2	1.13	0.35	0.28	0.15
ENSMUSG00000073652	0.67	0.83	0.56	0.8	1.58	1.61	0.29
ENSMUSG00000073664	7.27	7.86	5.65	8.27	9.96	8.0	4.87
ENSMUSG00000073676	405.85	365.77	255.01	309.85	275.19	301.81	434.8
ENSMUSG00000073678	5.25	6.31	3.58	5.74	4.88	4.93	2.7
ENSMUSG00000073679	0.1	0.08	0.06	0.0	0.08	0.0	0.0
ENSMUSG00000073680	0.45	0.46	0.53	0.41	0.47	0.39	0.23
ENSMUSG00000073684	11.25	17.67	13.97	15.57	20.55	14.71	14.64
ENSMUSG00000073686	0.03	0.0	0.0	0.0	0.03	0.06	0.0
ENSMUSG00000073699	0.0	0.0	0.0	0.0	0.0	0.08	0.0
ENSMUSG00000073700	14.79	13.63	13.6	11.34	13.17	11.62	11.88
ENSMUSG00000073702	408.5	775.26	638.18	504.02	556.32	512.91	506.4
ENSMUSG00000073705	0.95	3.44	0.75	1.48	1.17	1.2	0.65
ENSMUSG00000073716	1.48	0.97	1.04	0.81	0.93	0.67	1.98
ENSMUSG00000073723	0.0	0.0	0.0	0.0	0.0	0.03	0.0
ENSMUSG00000073724	0.0	0.0	0.02	0.02	0.0	0.0	0.0
ENSMUSG00000073725	48.63	43.55	43.53	45.61	50.97	41.39	63.44
ENSMUSG00000073728	0.42	0.56	0.28	0.52	0.33	0.24	0.14
ENSMUSG00000073731	0.19	0.11	0.13	0.17	0.12	0.12	0.14
ENSMUSG00000073733	0.27	0.39	0.45	0.26	0.36	0.39	0.35
ENSMUSG00000073737	0.15	0.13	0.21	0.2	0.14	0.13	0.11
ENSMUSG00000073739	0.03	0.03	0.01	0.03	0.02	0.01	0.0
ENSMUSG00000073752	0.0	0.0	0.0	0.0	0.0	0.0	0.11
ENSMUSG00000073753	0.03	0.0	0.02	0.0	0.03	0.02	0.0
ENSMUSG00000073755	4.46	4.06	3.83	4.51	4.86	4.38	2.27
ENSMUSG00000073758	1.28	2.01	1.41	0.81	1.39	0.94	1.72
ENSMUSG00000073759	0.0	0.0	0.0	0.07	0.05	0.1	0.0
ENSMUSG00000073764	0.44	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073771	1.95	1.38	2.19	1.91	1.68	1.52	0.64
ENSMUSG00000073774	0.05	0.0	0.04	0.0	0.05	0.0	0.0
ENSMUSG00000073775	12.1	14.92	11.74	12.55	12.88	13.06	10.19
ENSMUSG00000073778	0.06	0.13	0.06	0.04	0.13	0.09	0.0
ENSMUSG00000073779	0.0	0.0	0.01	0.0	0.0	0.0	0.0
ENSMUSG00000073785	0.0	0.04	0.0	0.0	0.04	0.04	0.0
ENSMUSG00000073787	0.4	0.56	0.41	0.43	0.3	0.3	0.1
ENSMUSG00000073791	1.39	0.93	1.57	1.19	0.79	1.28	0.51
ENSMUSG00000073792	7.59	7.64	6.19	7.39	7.53	8.37	4.29
ENSMUSG00000073795	0.05	0.02	0.04	0.04	0.0	0.03	0.03
ENSMUSG00000073802	3.29	4.78	0.51	1.21	23.31	21.22	0.64
ENSMUSG00000073804	0.19	0.0	0.0	0.0	0.0	0.18	0.0
ENSMUSG00000073805	0.01	0.05	0.01	0.02	0.08	0.02	0.0
ENSMUSG00000073809	0.0	0.0	0.03	0.0	0.0	0.0	0.0
ENSMUSG00000073821	0.0	0.0	0.0	0.01	0.08	0.0	0.0
ENSMUSG00000073830	4640.15	7171.39	7998.37	1546.99	1793.21	2327.93	26.49
ENSMUSG00000073834	2898.16	4804.17	5543.48	1233.27	1067.42	1650.98	29.65
ENSMUSG00000073835	4.28	6.01	3.43	4.15	2.66	2.49	0.0
ENSMUSG00000073838	68.06	69.72	73.43	87.23	70.36	72.2	86.3
ENSMUSG00000073840	0.13	0.33	0.0	0.11	0.18	0.0	0.0
ENSMUSG00000073842	7790.55	17607.38	17903.54	3688.93	2503.68	5142.76	1.86
ENSMUSG00000073846	0.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073856	0.24	0.46	0.33	0.43	0.24	0.4	0.1
ENSMUSG00000073860	0.0	0.0	0.0	0.0	0.08	0.11	0.0
ENSMUSG00000073867	0.21	0.13	0.47	0.19	0.13	0.15	0.08
ENSMUSG00000073876	0.76	0.74	0.97	1.11	0.41	0.79	0.55
ENSMUSG00000073877	0.69	0.0	0.0	0.14	0.17	0.2	0.0
ENSMUSG00000073878	2.98	1.81	2.11	0.0	1.59	0.94	0.0
ENSMUSG00000073879	0.37	0.16	0.52	0.32	0.28	0.31	0.12
ENSMUSG00000073888	16.32	14.44	12.48	13.91	13.37	12.56	10.56
ENSMUSG00000073889	32.45	41.24	41.18	40.32	38.59	60.11	34.22
ENSMUSG00000073893	0.0	0.0	0.0	0.01	0.0	0.0	0.0
ENSMUSG00000073900	0.01	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073901	0.04	0.13	0.05	0.0	0.04	0.04	0.0
ENSMUSG00000073902	1.78	2.22	1.98	2.24	2.11	2.26	1.6
ENSMUSG00000073910	12.65	13.5	13.75	18.55	19.63	29.95	12.69
ENSMUSG00000073929	0.02	0.0	0.0	0.08	0.0	0.02	0.0
ENSMUSG00000073940	137.66	261.45	286.85	181.92	219.98	352.74	41.29
ENSMUSG00000073952	0.0	0.0	0.0	0.0	0.01	0.0	0.0
ENSMUSG00000073964	0.04	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073966	0.02	0.04	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073968	2.09	3.39	1.83	2.66	4.96	3.36	0.87
ENSMUSG00000073973	0.0	0.02	0.0	0.0	0.05	0.01	0.0
ENSMUSG00000073975	0.04	0.01	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073980	0.0	0.14	0.0	0.0	0.07	0.0	0.0
ENSMUSG00000073982	24.92	32.45	34.41	39.11	32.71	28.48	30.02
ENSMUSG00000073985	0.71	0.55	1.12	0.56	0.54	0.43	0.54
ENSMUSG00000073987	13.74	11.44	12.51	13.62	11.72	12.02	7.47
ENSMUSG00000073988	414.09	354.98	485.56	274.92	389.31	266.73	178.98
ENSMUSG00000073991	0.0	0.0	0.05	0.0	0.0	0.0	0.0
ENSMUSG00000074001	0.32	0.0	0.05	0.26	0.0	0.22	0.0
ENSMUSG00000074003	0.0	0.0	0.0	0.0	0.0	0.09	0.0
ENSMUSG00000074004	0.05	0.03	0.04	0.01	0.02	0.02	0.01
ENSMUSG00000074006	0.2	0.39	0.3	0.18	0.27	0.11	0.19
ENSMUSG00000074011	0.0	0.0	0.0	0.0	0.01	0.0	0.0
ENSMUSG00000074024	0.95	0.64	1.26	0.97	0.92	1.18	0.37
ENSMUSG00000074026	0.0	0.0	0.0	0.0	3.04	0.0	0.0
ENSMUSG00000074028	0.04	0.03	0.06	0.04	0.13	0.07	0.0
ENSMUSG00000074029	0.04	0.04	0.04	0.08	0.02	0.02	0.0
ENSMUSG00000074030	4.45	6.35	4.56	5.23	5.17	4.48	3.73
ENSMUSG00000074034	0.22	0.27	0.3	0.16	0.41	0.18	0.12
ENSMUSG00000074037	0.01	0.0	0.0	0.01	0.01	0.01	0.0
ENSMUSG00000074039	0.09	0.35	0.31	0.14	0.24	0.22	0.37
ENSMUSG00000074052	0.04	0.05	0.03	0.03	0.01	0.02	0.02
ENSMUSG00000074059	0.0	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000074060	0.28	0.95	0.13	0.48	2.4	2.86	0.0
ENSMUSG00000074063	143.7	300.05	201.08	249.29	313.66	208.48	280.1
ENSMUSG00000074064	64.47	47.28	58.98	55.12	57.14	38.62	39.9
ENSMUSG00000074065	0.19	0.07	0.06	0.0	0.09	0.04	0.0
ENSMUSG00000074071	13.85	10.52	11.63	9.71	13.65	9.98	11.91
ENSMUSG00000074088	7.76	12.25	11.51	9.66	10.08	9.2	8.12
ENSMUSG00000074092	0.72	0.35	1.34	0.0	0.0	0.0	0.0
ENSMUSG00000074093	8.35	8.94	6.19	7.96	7.86	8.23	3.44
ENSMUSG00000074102	4.29	5.68	5.19	5.29	5.1	4.41	4.74
ENSMUSG00000074108	0.11	0.07	0.09	0.07	0.1	0.09	0.09
ENSMUSG00000074109	0.0	0.19	0.02	0.06	0.01	0.01	0.0
ENSMUSG00000074111	0.0	0.0	0.0	0.0	0.0	0.0	0.04
ENSMUSG00000074113	0.05	0.04	0.02	0.02	0.04	0.05	0.0
ENSMUSG00000074115	3630.64	392.36	4794.49	649.75	1658.7	373.1	124.16
ENSMUSG00000074121	0.1	0.04	0.18	0.32	0.12	0.14	0.05
ENSMUSG00000074127	0.0	0.0	0.0	0.0	0.08	0.0	0.0
ENSMUSG00000074129	947.82	1719.98	1503.95	1282.73	1277.75	1309.68	1017.77
ENSMUSG00000074136	0.2	0.22	0.32	0.18	0.37	0.22	0.18
ENSMUSG00000074139	0.29	0.23	0.32	0.18	0.22	0.22	0.07
ENSMUSG00000074141	1.44	1.05	1.85	1.72	2.3	1.36	0.8
ENSMUSG00000074146	0.06	0.06	0.01	0.01	0.13	0.05	0.0
ENSMUSG00000074149	0.06	0.07	0.08	0.03	0.03	0.03	0.01
ENSMUSG00000074151	12.03	25.65	12.25	9.93	15.84	10.47	10.83
ENSMUSG00000074156	0.08	0.19	0.11	0.25	0.05	0.11	0.02
ENSMUSG00000074158	1.51	1.83	1.67	1.84	1.4	1.77	0.46
ENSMUSG00000074165	2.52	2.67	2.98	2.0	2.57	2.32	1.53
ENSMUSG00000074166	2.7	3.17	3.03	2.74	2.98	3.13	2.0
ENSMUSG00000074170	2.57	2.9	3.17	3.71	2.76	2.76	2.4
ENSMUSG00000074171	1.22	1.37	1.25	1.19	1.33	1.43	0.92
ENSMUSG00000074178	0.57	0.17	0.21	0.25	0.21	0.21	0.05
ENSMUSG00000074179	0.3	0.5	1.3	0.83	1.19	0.69	12.72
ENSMUSG00000074182	9.77	8.23	11.6	7.53	8.17	7.75	7.36
ENSMUSG00000074183	51.51	113.98	104.99	139.93	67.91	129.49	999.93
ENSMUSG00000074194	0.91	1.41	1.29	1.03	1.89	1.69	0.38
ENSMUSG00000074195	0.0	0.0	0.0	0.0	0.01	0.02	0.0
ENSMUSG00000074199	0.0	0.0	0.0	24.63	0.0	0.0	0.0
ENSMUSG00000074203	0.43	0.34	0.37	0.06	0.39	0.22	0.06
ENSMUSG00000074206	0.22	0.08	0.14	0.15	0.18	0.32	0.13
ENSMUSG00000074207	1734.54	2068.78	1745.59	2119.09	1647.92	1905.35	1215.38
ENSMUSG00000074210	0.44	0.22	0.43	0.42	0.35	0.34	0.31
ENSMUSG00000074211	6.41	6.15	7.81	8.1	6.09	5.39	6.75
ENSMUSG00000074212	5.51	5.7	4.5	5.43	5.47	5.4	3.94
ENSMUSG00000074213	0.49	1.6	0.3	1.65	0.47	1.19	0.31
ENSMUSG00000074215	0.46	0.79	0.65	0.65	0.59	0.61	0.76
ENSMUSG00000074217	1.44	0.77	1.05	0.84	0.67	0.62	0.41
ENSMUSG00000074218	10.73	7.06	5.18	10.41	4.44	9.0	14.1
ENSMUSG00000074219	1.0	0.72	0.73	1.0	0.63	0.78	0.43
ENSMUSG00000074220	0.52	0.84	0.66	0.4	0.79	0.39	0.28
ENSMUSG00000074221	4.11	4.8	5.12	7.41	5.43	4.1	4.2
ENSMUSG00000074227	63.52	68.73	62.03	66.51	79.78	61.18	68.6
ENSMUSG00000074228	0.14	0.04	0.1	0.06	0.0	0.09	0.0
ENSMUSG00000074232	0.09	0.1	0.01	0.03	0.14	0.08	0.09
ENSMUSG00000074235	0.29	0.23	0.21	0.1	0.2	0.34	0.0
ENSMUSG00000074236	0.06	0.03	0.03	0.05	0.04	0.03	0.0
ENSMUSG00000074238	15.28	15.99	15.17	17.39	14.32	13.3	15.1
ENSMUSG00000074240	18.92	15.69	138.3	60.4	15.04	12.76	154.8
ENSMUSG00000074243	0.5	0.94	0.87	0.43	0.85	0.55	0.45
ENSMUSG00000074247	11.49	17.08	11.52	14.85	14.27	11.75	11.38
ENSMUSG00000074250	0.16	0.0	0.0	0.0	0.07	0.09	0.0
ENSMUSG00000074252	0.0	0.05	0.02	0.0	0.03	0.02	0.0
ENSMUSG00000074254	259.55	538.38	11.39	147.12	1512.83	2479.55	648.88
ENSMUSG00000074256	0.21	0.0	0.18	0.2	0.07	0.06	0.0
ENSMUSG00000074259	0.42	0.15	0.1	0.23	0.15	0.19	0.04
ENSMUSG00000074261	7.61	16.59	0.13	0.04	31.19	38.96	0.59
ENSMUSG00000074264	202.63	255.11	215.47	256.88	204.69	271.48	176.92
ENSMUSG00000074268	0.1	0.17	0.26	115.57	0.45	742.4	0.0
ENSMUSG00000074269	2.31	3.61	2.48	2.56	1.52	7.66	0.19
ENSMUSG00000074272	87.21	83.82	95.55	104.51	84.09	95.16	61.28
ENSMUSG00000074274	0.13	0.09	0.3	0.12	0.13	0.11	0.04
ENSMUSG00000074277	3.9	4.21	5.03	4.82	5.13	3.88	3.79
ENSMUSG00000074280	0.83	4.19	0.57	1.04	3.12	4.06	0.0
ENSMUSG00000074281	0.01	0.05	0.03	0.05	0.05	0.03	0.01
ENSMUSG00000074282	2.01	1.36	2.32	2.33	1.86	1.2	1.67
ENSMUSG00000074283	2.02	1.85	1.85	1.9	2.37	2.03	1.49
ENSMUSG00000074284	8.86	7.08	7.9	8.06	6.44	6.76	4.3
ENSMUSG00000074300	0.08	0.05	0.06	0.05	0.06	0.08	0.02
ENSMUSG00000074305	6.18	8.08	8.92	9.19	8.81	7.4	7.2
ENSMUSG00000074336	1512.94	1543.1	1607.43	1666.11	1288.99	2440.17	918.95
ENSMUSG00000074340	0.14	0.29	0.22	0.15	0.17	0.3	0.16
ENSMUSG00000074342	1.6	2.13	1.28	1.55	1.45	1.56	0.9
ENSMUSG00000074344	0.08	0.05	0.09	0.05	0.04	0.06	0.05
ENSMUSG00000074345	0.47	0.47	0.33	0.59	0.24	0.4	0.25
ENSMUSG00000074354	0.03	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000074355	0.12	0.1	0.15	0.13	0.1	0.11	0.05
ENSMUSG00000074357	0.27	0.23	0.27	0.2	0.21	0.23	0.23
ENSMUSG00000074358	5.09	3.68	3.16	3.8	6.03	3.82	4.6
ENSMUSG00000074359	0.02	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000074361	2.28	1.76	2.2	2.0	2.38	2.58	0.87
ENSMUSG00000074364	2.88	3.05	4.52	4.84	4.35	4.65	2.71
ENSMUSG00000074365	0.21	0.09	0.0	0.0	0.0	0.22	0.0
ENSMUSG00000074373	99.01	54.68	74.58	105.46	104.07	75.6	9.99
ENSMUSG00000074375	0.05	0.1	0.04	0.06	0.1	0.05	0.0
ENSMUSG00000074377	0.04	0.0	0.0	0.0	0.05	0.05	0.0
ENSMUSG00000074384	0.82	1.1	1.22	1.09	1.1	1.01	0.76
ENSMUSG00000074385	0.02	0.02	0.0	0.0	0.02	0.0	0.0
ENSMUSG00000074388	0.06	0.36	0.08	0.22	0.23	0.25	0.23
ENSMUSG00000074397	0.0	0.02	0.02	0.0	0.02	0.02	0.0
ENSMUSG00000074398	29.89	1.68	22.99	0.81	22.18	0.84	10.53
ENSMUSG00000074403	0.23	0.19	0.43	0.0	0.16	0.0	0.0
ENSMUSG00000074404	0.0	0.0	0.01	0.0	0.0	0.0	0.0
ENSMUSG00000074405	27.84	5.37	5.05	5.24	5.62	3.7	4.36
